,PowerStation,Zone,Hour,Loss_Factor
1136,Majuba ,Mpumalanga,18,0.01913272653229956
1138,Matimba,Waterburg,18,0.023049596512068348
1139,Matla P,Mpumalanga,18,0.016113009030777073
1140,Medupi ,Waterburg,18,0.016415270685911906
1141,Mulder,Cape,18,-0.008021456775837635
1143,Olien ,Karoo,18,0.0019134782658458422
1144,Palmiet,Cape,18,-0.006903692408595208
1145,Paulput,Cape,18,0.018406658138410706
1150,Poseid,Cape,18,0.011155120416469653
1152,Ressan,Mpumalanga,18,-0.0012899960754324566
1157,Van Der,Karoo,18,0.08647237653340831
1161,Apollo,Mpumalanga,19,0.007394312881010081
1163,Arnot P,Mpumalanga,19,0.005364486392428886
1165,Aurora,Cape,19,-0.004635089375344306
1166,Avon OC,KZN,19,0.0018636303836533365
1167,Bacchu,Cape,19,-0.00695029273198573
1170,Camden,Mpumalanga,19,0.017192318021696323
1171,DME OCG,Cape,19,0.01209719164338871
1172,Delphi,Cape,19,0.004176454601120107
1173,Drakens,KZN,19,0.010110872841972835
1176,Gariep,Karoo,19,0.0483238200408511
1179,Grassr,Cape,19,0.008453685238576765
1180,Grootvle,Vaal,19,0.005130303375368096
1182,Helios,Cape,19,-0.01021473454932257
1183,Hendrin,Mpumalanga,19,0.01473865418703935
1185,Hydra ,Karoo,19,0.002211363500240074
1187,Ingula ,KZN,19,0.011024229160335625
1190,Kendal ,Mpumalanga,19,0.015642595139139088
1191,Koeberg,Cape,19,-0.00558451628704905
1192,Komati P,Mpumalanga,19,0.028953934255031653
1193,Kriel P,Mpumalanga,19,0.02242149005516096
1197,Majuba ,Mpumalanga,19,0.0169679035628031
1199,Matimba,Waterburg,19,0.025143646961966
1200,Matla P,Mpumalanga,19,0.016846779538450273
1201,Medupi ,Waterburg,19,0.018360942405584505
1202,Mulder,Cape,19,-0.012289625565107706
1204,Olien ,Karoo,19,0.0005596052512916644
1205,Palmiet,Cape,19,-0.012599380418367228
1206,Paulput,Cape,19,0.010450095960874341
1211,Poseid,Cape,19,0.007975161014128254
1213,Ressan,Mpumalanga,19,-0.0010280681309759593
1218,Van Der,Karoo,19,0.07161472248791043
1222,Apollo,Mpumalanga,20,0.010238936897533586
1224,Arnot P,Mpumalanga,20,0.006331579865209352
1226,Aurora,Cape,20,-0.0063182353086361585
1227,Avon OC,KZN,20,-0.005277784806848003
1228,Bacchu,Cape,20,-0.009720645161866352
1231,Camden,Mpumalanga,20,0.01591272472900881
1232,DME OCG,Cape,20,-0.0018937219939742932
1233,Delphi,Cape,20,-0.0028389678984690812
1240,Grassr,Cape,20,-0.0009552410888794223
1241,Grootvle,Vaal,20,0.01296677072746556
1243,Helios,Cape,20,-0.01385212771548024
1244,Hendrin,Mpumalanga,20,0.01623563403936257
1246,Hydra ,Karoo,20,0.0006913486986423118
1251,Kendal ,Mpumalanga,20,0.017146104698984064
1252,Koeberg,Cape,20,-0.00795309904315104
1253,Komati P,Mpumalanga,20,0.02999086673802382
1254,Kriel P,Mpumalanga,20,0.021729952200350396
1258,Majuba ,Mpumalanga,20,0.013057778744545561
1260,Matimba,Waterburg,20,0.02881545450877537
1261,Matla P,Mpumalanga,20,0.019013612886234998
1262,Medupi ,Waterburg,20,0.021919289796580005
1263,Mulder,Cape,20,-0.017257462094973072
1265,Olien ,Karoo,20,-0.00032410952481346135
1267,Paulput,Cape,20,0.004599031838916736
1272,Poseid,Cape,20,-0.0008246262453309734
1274,Ressan,Mpumalanga,20,-0.0005996358938826975
1279,Van Der,Karoo,20,-0.004711508200121074
1283,Apollo,Mpumalanga,21,0.012985438104290408
1285,Arnot P,Mpumalanga,21,0.017736096458596185
1287,Aurora,Cape,21,-0.00766721553476595
1289,Bacchu,Cape,21,-0.011949439332100392
1292,Camden,Mpumalanga,21,0.014922998120230754
1294,Delphi,Cape,21,-0.00708603142051027
1301,Grassr,Cape,21,-0.005216382197993932
1304,Helios,Cape,21,-0.016104570165797555
1305,Hendrin,Mpumalanga,21,0.01968042343289614
1307,Hydra ,Karoo,21,-0.00019155087051885467
1312,Kendal ,Mpumalanga,21,0.01874398990868377
1313,Koeberg,Cape,21,-0.009776743984758052
1314,Komati P,Mpumalanga,21,0.03105688215034818
1315,Kriel P,Mpumalanga,21,0.021863173756623975
1319,Majuba ,Mpumalanga,21,0.009117925318192261
1321,Matimba,Waterburg,21,0.032645515172623006
1322,Matla P,Mpumalanga,21,0.020275020607150657
1323,Medupi ,Waterburg,21,0.025684127955653658
1324,Mulder,Cape,21,-0.021271659374390506
1326,Olien ,Karoo,21,-0.0010269548174035156
1328,Paulput,Cape,21,0.0015643103731367563
1333,Poseid,Cape,21,-0.004548644409566445
1335,Ressan,Mpumalanga,21,0.0002781939211766349
1344,Apollo,Mpumalanga,22,0.0145278536493338
1346,Arnot P,Mpumalanga,22,0.004269766344457844
1348,Aurora,Cape,22,-0.005468887164266284
1350,Bacchu,Cape,22,-0.009044716211446282
1353,Camden,Mpumalanga,22,0.013525389943952427
1355,Delphi,Cape,22,-0.0067595768502352865
1362,Grassr,Cape,22,-0.004631995294280164
1365,Helios,Cape,22,-0.01236102900989284
1366,Hendrin,Mpumalanga,22,0.016793945520436976
1368,Hydra ,Karoo,22,0.0001903820901220684
1373,Kendal ,Mpumalanga,22,0.01869794868486344
1374,Koeberg,Cape,22,-0.007027435909287075
1375,Komati P,Mpumalanga,22,0.030526745179387464
1376,Kriel P,Mpumalanga,22,0.02001043416393736
1380,Majuba ,Mpumalanga,22,0.006491632261580633
1382,Matimba,Waterburg,22,0.03397947502858461
1383,Matla P,Mpumalanga,22,0.021179613075908457
1384,Medupi ,Waterburg,22,0.026883560372032534
1385,Mulder,Cape,22,-0.015608955464570223
1387,Olien ,Karoo,22,-0.0003882534293654501
1394,Poseid,Cape,22,-0.0036326560593550787
1396,Ressan,Mpumalanga,22,-0.000565412712475878
1405,Apollo,Mpumalanga,23,0.015708770112419692
1409,Aurora,Cape,23,-0.003165841264999246
1411,Bacchu,Cape,23,-0.005533105746638204
1414,Camden,Mpumalanga,23,0.0035843959688302007
1416,Delphi,Cape,23,-0.005726644082668078
1423,Grassr,Cape,23,-0.0026923985118724094
1426,Helios,Cape,23,-0.008147355740379045
1427,Hendrin,Mpumalanga,23,0.016013280406157845
1429,Hydra ,Karoo,23,0.0007077465245074338
1434,Kendal ,Mpumalanga,23,0.01880162242638479
1435,Koeberg,Cape,23,-0.0038720166542728844
1436,Komati P,Mpumalanga,23,0.02898843783079955
1437,Kriel P,Mpumalanga,23,0.017237655385794467
1441,Majuba ,Mpumalanga,23,0.003913705261906372
1443,Matimba,Waterburg,23,0.03569427999884619
1444,Matla P,Mpumalanga,23,0.02180979168280287
1445,Medupi ,Waterburg,23,0.02850597407959564
1446,Mulder,Cape,23,-0.008814039896495603
1448,Olien ,Karoo,23,0.0004289266601920039
1455,Poseid,Cape,23,-0.0016742485427772937
1457,Ressan,Mpumalanga,23,-0.0008119078809762415
1466,Apollo,Mpumalanga,24,0.01625788379573573
1470,Aurora,Cape,24,-0.00382716477016948
1472,Bacchu,Cape,24,-0.006439035088733415
1477,Delphi,Cape,24,-0.004433053684699035
1484,Grassr,Cape,24,-0.001929105266819613
1487,Helios,Cape,24,-0.009107586100013158
1488,Hendrin,Mpumalanga,24,0.01625677328981057
1490,Hydra ,Karoo,24,0.0006346689649347866
1495,Kendal ,Mpumalanga,24,0.019066883357306358
1496,Koeberg,Cape,24,-0.004716348193458702
1497,Komati P,Mpumalanga,24,0.027372587228954873
1498,Kriel P,Mpumalanga,24,0.016800919728820612
1502,Majuba ,Mpumalanga,24,0.0034312601107135874
1504,Matimba,Waterburg,24,0.036408150834981716
1505,Matla P,Mpumalanga,24,0.022019411679723568
1506,Medupi ,Waterburg,24,0.02916612402352069
1507,Mulder,Cape,24,-0.010846120673828674
1509,Olien ,Karoo,24,0.00042491615016090276
1516,Poseid,Cape,24,-0.001136014320372076
1518,Ressan,Mpumalanga,24,-0.000744967455879888
1527,Apollo,Mpumalanga,25,0.016026670821096285
1531,Aurora,Cape,25,-0.003876147821454447
1533,Bacchu,Cape,25,-0.00666378116372053
1538,Delphi,Cape,25,-0.002500655722059499
1545,Grassr,Cape,25,-0.0007542301610826554
1549,Hendrin,Mpumalanga,25,0.016044353334504054
1551,Hydra ,Karoo,25,0.0007217037742589899
1556,Kendal ,Mpumalanga,25,0.01894717883848762
1557,Koeberg,Cape,25,-0.00478095680726883
1558,Komati P,Mpumalanga,25,0.018628360037936446
1559,Kriel P,Mpumalanga,25,0.016690597379395627
1563,Majuba ,Mpumalanga,25,0.00355284481657557
1565,Matimba,Waterburg,25,0.0364288601989107
1566,Matla P,Mpumalanga,25,0.021653472840486136
1567,Medupi ,Waterburg,25,0.029169139014396838
1568,Mulder,Cape,25,-0.010929858561909476
1570,Olien ,Karoo,25,0.0005652376242361075
1577,Poseid,Cape,25,-0.00016161852642028452
1579,Ressan,Mpumalanga,25,-0.0007625674933166613
1588,Apollo,Mpumalanga,26,0.01585601405545111
1592,Aurora,Cape,26,-0.0038335054617531132
1594,Bacchu,Cape,26,-0.00639326453960086
1599,Delphi,Cape,26,-0.0020302889696166937
1606,Grassr,Cape,26,5.112792338419047e-05
1610,Hendrin,Mpumalanga,26,0.015976743536705685
1612,Hydra ,Karoo,26,0.000825346331428989
1617,Kendal ,Mpumalanga,26,0.018843827381290215
1618,Koeberg,Cape,26,-0.00465838372072576
1619,Komati P,Mpumalanga,26,0.014653109880586398
1620,Kriel P,Mpumalanga,26,0.016588123231466204
1624,Majuba ,Mpumalanga,26,0.0035609874157387553
1626,Matimba,Waterburg,26,0.036429753718743366
1627,Matla P,Mpumalanga,26,0.021402203687566197
1628,Medupi ,Waterburg,26,0.02916957679763073
1629,Mulder,Cape,26,-0.01066530087705824
1631,Olien ,Karoo,26,0.000566318834144669
1638,Poseid,Cape,26,0.0003492888259486168
1640,Ressan,Mpumalanga,26,-0.000770188292395137
1649,Apollo,Mpumalanga,27,0.015701390346146694
1653,Aurora,Cape,27,-0.0038813192638562253
1655,Bacchu,Cape,27,-0.006646128741664315
1660,Delphi,Cape,27,-0.0017119216023752538
1667,Grassr,Cape,27,0.0014752632741138376
1671,Hendrin,Mpumalanga,27,0.016031955909978333
1673,Hydra ,Karoo,27,0.0008999407175409099
1678,Kendal ,Mpumalanga,27,0.018851954876606496
1679,Koeberg,Cape,27,-0.004786513603333276
1680,Komati P,Mpumalanga,27,0.027072882061502435
1681,Kriel P,Mpumalanga,27,0.016725905903530083
1685,Majuba ,Mpumalanga,27,0.003525273178256032
1687,Matimba,Waterburg,27,0.03627480240323518
1688,Matla P,Mpumalanga,27,0.02190204722010258
1689,Medupi ,Waterburg,27,0.029030195980484032
1690,Mulder,Cape,27,-0.011061031161076165
1692,Olien ,Karoo,27,0.000650460270012998
1699,Poseid,Cape,27,0.0009746531899983049
1701,Ressan,Mpumalanga,27,-0.000779591733151906
1710,Apollo,Mpumalanga,28,0.014848664057381332
1712,Arnot P,Mpumalanga,28,0.0022177264090986345
1714,Aurora,Cape,28,-0.004236617174234276
1716,Bacchu,Cape,28,-0.007434714489271093
1719,Camden,Mpumalanga,28,0.011987492157139065
1721,Delphi,Cape,28,-0.0022455612530242175
1728,Grassr,Cape,28,0.0015684505346810417
1732,Hendrin,Mpumalanga,28,0.016853997474562614
1734,Hydra ,Karoo,28,0.0008785697566398964
1739,Kendal ,Mpumalanga,28,0.018897133398490994
1740,Koeberg,Cape,28,-0.005430599329296493
1741,Komati P,Mpumalanga,28,0.030325235199801133
1742,Kriel P,Mpumalanga,28,0.019338428620024547
1746,Majuba ,Mpumalanga,28,0.005148447042616781
1748,Matimba,Waterburg,28,0.03387393942631572
1749,Matla P,Mpumalanga,28,0.02177781591949915
1750,Medupi ,Waterburg,28,0.026899882247394716
1751,Mulder,Cape,28,-0.012433653290157031
1753,Olien ,Karoo,28,0.00032104490064019137
1760,Poseid,Cape,28,0.0008535407916733596
1762,Ressan,Mpumalanga,28,-0.0005316650900971647
1771,Apollo,Mpumalanga,29,0.013011032561908402
1773,Arnot P,Mpumalanga,29,0.018211577094700306
1775,Aurora,Cape,29,-0.0052873188807474256
1777,Bacchu,Cape,29,-0.00865059713247389
1780,Camden,Mpumalanga,29,0.01506614247687294
1782,Delphi,Cape,29,-0.006273472463742457
1789,Grassr,Cape,29,-0.002756416206591486
1793,Hendrin,Mpumalanga,29,0.020072558069089672
1795,Hydra ,Karoo,29,0.00048241695809816374
1800,Kendal ,Mpumalanga,29,0.0191311663209242
1801,Koeberg,Cape,29,-0.006745984355204139
1802,Komati P,Mpumalanga,29,0.03089155039662585
1803,Kriel P,Mpumalanga,29,0.022419504568679263
1807,Majuba ,Mpumalanga,29,0.00972706094542855
1809,Matimba,Waterburg,29,0.03103095380312094
1810,Matla P,Mpumalanga,29,0.020696804559349115
1811,Medupi ,Waterburg,29,0.024560590273622885
1812,Mulder,Cape,29,-0.015002268819544959
1814,Olien ,Karoo,29,-0.00043659122176952793
1821,Poseid,Cape,29,-0.0026708676116745608
1823,Ressan,Mpumalanga,29,0.00017893904137953503
1827,Tutuka ,Mpumalanga,29,0.005822708909783724
1832,Apollo,Mpumalanga,30,0.011833242280412113
1834,Arnot P,Mpumalanga,30,0.020203254792219457
1836,Aurora,Cape,30,-0.006895165198267002
1838,Bacchu,Cape,30,-0.011137475250706344
1841,Camden,Mpumalanga,30,0.017422842502575316
1843,Delphi,Cape,30,-0.007785187730129566
1850,Grassr,Cape,30,-0.004702763714455332
1854,Hendrin,Mpumalanga,30,0.02146624207980257
1856,Hydra ,Karoo,30,0.0002698703585784305
1858,Ingula ,KZN,30,0.0035831897736289743
1861,Kendal ,Mpumalanga,30,0.019409083559103372
1862,Koeberg,Cape,30,-0.008873710721136236
1863,Komati P,Mpumalanga,30,0.03156145242167324
1864,Kriel P,Mpumalanga,30,0.024614949678333952
1868,Majuba ,Mpumalanga,30,0.014592398035231694
1869,Matimb,Waterburg,30,0.030411521788001567
1870,Matimba,Waterburg,30,0.03143362084313265
1871,Matla P,Mpumalanga,30,0.020066357450725287
1872,Medupi ,Waterburg,30,0.02479804636430823
1873,Mulder,Cape,30,-0.01911100260110421
1875,Olien ,Karoo,30,-0.0007367967755036529
1882,Poseid,Cape,30,-0.003642019928667803
1884,Ressan,Mpumalanga,30,0.0005789691466571894
1887,Tabor ,Mpumalanga,30,0.010357073538718977
1888,Tutuka ,Mpumalanga,30,0.009899532490186885
1889,Van Der,Karoo,30,0.037829213418985534
1890,Witkop,Mpumalanga,30,0.013414252035392558
1893,Apollo,Mpumalanga,31,0.012241347075529808
1894,Aries ,Cape,31,-0.014657708604038098
1895,Arnot P,Mpumalanga,31,0.01366967151709056
1897,Aurora,Cape,31,-0.007190933045571837
1899,Bacchu,Cape,31,-0.011607741529636886
1901,Bounda,Karoo,31,0.001721015589832176
1902,Camden,Mpumalanga,31,0.01668362785132992
1904,Delphi,Cape,31,-0.007477973147144039
1907,Ferrum,Cape,31,-0.0017233633767026512
1911,Grassr,Cape,31,-0.0055946403312459704
1912,Grootvle,Vaal,31,0.01482551920220604
1913,Harvar,Karoo,31,0.003373851794300487
1914,Helios,Cape,31,-0.008511346606188
1915,Hendrin,Mpumalanga,31,0.01912255976135913
1917,Hydra ,Karoo,31,0.00046297970329834526
1919,Ingula ,KZN,31,0.00434531652160039
1921,Juno W,Cape,31,-0.017904828825874103
1922,Kendal ,Mpumalanga,31,0.018987544011226386
1923,Koeberg,Cape,31,-0.009474477219256717
1924,Komati P,Mpumalanga,31,0.03149487522964762
1925,Kriel P,Mpumalanga,31,0.023022593111070397
1926,Kronos,Karoo,31,-0.007090628744022572
1929,Majuba ,Mpumalanga,31,0.013016029789100195
1930,Matimb,Waterburg,31,0.03225490018644392
1931,Matimba,Waterburg,31,0.03313996757106297
1932,Matla P,Mpumalanga,31,0.020994477847859
1933,Medupi ,Waterburg,31,0.0261104854000717
1934,Mulder,Cape,31,-0.020272864760495522
1936,Olien ,Karoo,31,-0.0002832497520401644
1940,Perseu,Vaal,31,0.006576748346503824
1943,Poseid,Cape,31,-0.004116748080103826
1945,Ressan,Mpumalanga,31,0.00020816592881423774
1946,Ruigte,Karoo,31,-0.004541677315544548
1948,Tabor ,Mpumalanga,31,0.012275501613797172
1950,Van Der,Karoo,31,0.03420083620218979
1951,Witkop,Mpumalanga,31,0.014836913186633832
1954,Apollo,Mpumalanga,32,0.011346810276899674
1955,Aries ,Cape,32,-0.012362826369975558
1956,Arnot P,Mpumalanga,32,0.018406241728800135
1958,Aurora,Cape,32,-0.01425337551354371
1960,Bacchu,Cape,32,-0.01156950728947869
1962,Bounda,Karoo,32,0.0023219099339696872
1963,Camden,Mpumalanga,32,0.016966625770796388
1965,Delphi,Cape,32,-0.00689906339800822
1968,Ferrum,Cape,32,-0.000984784533684761
1972,Grassr,Cape,32,-0.005137871265245748
1974,Harvar,Karoo,32,0.003134345016164245
1975,Helios,Cape,32,-0.014997434051301089
1976,Hendrin,Mpumalanga,32,0.020202718986101605
1978,Hydra ,Karoo,32,0.0008804339952149407
1980,Ingula ,KZN,32,0.003953417899442739
1981,Juno P,Cape,32,-0.016615520420870628
1982,Juno W,Cape,32,-0.016541812221562646
1983,Kendal ,Mpumalanga,32,0.01856912457668422
1984,Koeberg,Cape,32,-0.009426391123444825
1985,Komati P,Mpumalanga,32,0.030967453518640022
1986,Kriel P,Mpumalanga,32,0.02371693411914733
1987,Kronos,Karoo,32,-0.004935709370320447
1990,Majuba ,Mpumalanga,32,0.013577538487728994
1991,Matimb,Waterburg,32,0.03244908904484
1992,Matimba,Waterburg,32,0.032859156616302794
1993,Matla P,Mpumalanga,32,0.019577883525048547
1994,Medupi ,Waterburg,32,0.025901691134176938
1995,Mulder,Cape,32,-0.020194916105373054
1997,Olien ,Karoo,32,0.0003936378644174806
2001,Perseu,Vaal,32,0.006263298067945396
2004,Poseid,Cape,32,-0.003855418746739176
2006,Ressan,Mpumalanga,32,0.00043934038470205806
2009,Tabor ,Mpumalanga,32,0.01313212315848542
2010,Tutuka ,Mpumalanga,32,0.0021881580658423424
2011,Van Der,Karoo,32,0.030471720756800595
2012,Witkop,Mpumalanga,32,0.015555917602295261
2015,Apollo,Mpumalanga,33,0.011450594239048519
2016,Aries ,Cape,33,-0.0074932796814317325
2017,Arnot P,Mpumalanga,33,0.018320782386622634
2019,Aurora,Cape,33,-0.013298268438698038
2021,Bacchu,Cape,33,-0.0113500451905189
2023,Bounda,Karoo,33,0.003810270703913419
2024,Camden,Mpumalanga,33,0.016511311370101592
2026,Delphi,Cape,33,-0.006235901345970296
2029,Ferrum,Cape,33,0.0004204401066212366
2031,Garona,Cape,33,0.0029595619839594407
2033,Grassr,Cape,33,-0.0048142024046167395
2035,Harvar,Karoo,33,0.003958425042219576
2036,Helios,Cape,33,-0.01109546321399248
2037,Hendrin,Mpumalanga,33,0.020112145485783387
2039,Hydra ,Karoo,33,0.0017117867588771255
2041,Ingula ,KZN,33,0.0028788112670446865
2042,Juno P,Cape,33,-0.013880240658853746
2043,Juno W,Cape,33,-0.013778073725989775
2044,Kendal ,Mpumalanga,33,0.01861245870330418
2045,Koeberg,Cape,33,-0.009102022298703145
2046,Komati P,Mpumalanga,33,0.03115701172332661
2047,Kriel P,Mpumalanga,33,0.02343386248180451
2048,Kronos,Karoo,33,-0.0014368218473855582
2051,Majuba ,Mpumalanga,33,0.01278790943645767
2052,Matimb,Waterburg,33,0.0331132079862707
2053,Matimba,Waterburg,33,0.033180310662813295
2054,Matla P,Mpumalanga,33,0.019804029966545057
2055,Medupi ,Waterburg,33,0.026176687731463723
2056,Mulder,Cape,33,-0.019655861585895048
2058,Olien ,Karoo,33,0.0018830695294489424
2060,Paulput,Cape,33,0.00523145062515443
2062,Perseu,Vaal,33,0.006965713208228712
2065,Poseid,Cape,33,-0.0029923135686439535
2067,Ressan,Mpumalanga,33,0.0003315385251200043
2070,Tabor ,Mpumalanga,33,0.013474875684932684
2071,Tutuka ,Mpumalanga,33,0.0021195407954740513
2072,Van Der,Karoo,33,0.029524742329907067
2073,Witkop,Mpumalanga,33,0.015870750289840373
2076,Apollo,Mpumalanga,34,0.01116238239054433
2077,Aries ,Cape,34,-0.003245650419641113
2078,Arnot P,Mpumalanga,34,0.010024046926017575
2080,Aurora,Cape,34,-0.014214023179208935
2082,Bacchu,Cape,34,-0.010258801267438802
2084,Bounda,Karoo,34,0.0053017115120617825
2085,Camden,Mpumalanga,34,0.015932045522441197
2087,Delphi,Cape,34,-0.004239030430491971
2090,Ferrum,Cape,34,0.001651266145578214
2092,Garona,Cape,34,0.007763087228722468
2094,Grassr,Cape,34,-0.0023337386641152803
2095,Grootvle,Vaal,34,0.006177749211764956
2096,Harvar,Karoo,34,0.005262634602742435
2097,Helios,Cape,34,-0.007259986696820169
2098,Hendrin,Mpumalanga,34,0.01792981491806353
2100,Hydra ,Karoo,34,0.0032767353859225667
2102,Ingula ,KZN,34,0.0029157197141974865
2103,Juno P,Cape,34,-0.010631878451497698
2104,Juno W,Cape,34,-0.010279482848390678
2105,Kendal ,Mpumalanga,34,0.018054432259943996
2106,Koeberg,Cape,34,-0.007981809293364256
2107,Komati P,Mpumalanga,34,0.030477025463115672
2108,Kriel P,Mpumalanga,34,0.022442852400022775
2109,Kronos,Karoo,34,0.0015625687373724132
2112,Majuba ,Mpumalanga,34,0.01244278731754399
2113,Matimb,Waterburg,34,0.03247793803789951
2114,Matimba,Waterburg,34,0.032303716110862114
2115,Matla P,Mpumalanga,34,0.01974678873496444
2116,Medupi ,Waterburg,34,0.024981412565743516
2117,Mulder,Cape,34,-0.017351848685688412
2119,Olien ,Karoo,34,0.003279937622120332
2121,Paulput,Cape,34,0.02418836251234971
2123,Perseu,Vaal,34,0.0079481702778018
2126,Poseid,Cape,34,-0.0004720431467238478
2128,Ressan,Mpumalanga,34,-0.0002018172655829373
2131,Tabor ,Mpumalanga,34,0.012173239575326442
2134,Witkop,Mpumalanga,34,0.01452619256974916
2137,Apollo,Mpumalanga,35,0.010712070797395858
2138,Aries ,Cape,35,-0.0005383037317409979
2139,Arnot P,Mpumalanga,35,0.009388517533131085
2141,Aurora,Cape,35,-0.011064353689586168
2143,Bacchu,Cape,35,-0.008261905406409082
2145,Bounda,Karoo,35,0.005662531696472273
2146,Camden,Mpumalanga,35,0.015087090151305577
2148,Delphi,Cape,35,-0.004028478399883268
2151,Ferrum,Cape,35,0.0020770062122686104
2153,Garona,Cape,35,0.008545612922741537
2155,Grassr,Cape,35,-0.001381594757059999
2157,Harvar,Karoo,35,0.005943956721563914
2158,Helios,Cape,35,-0.0036550847743353895
2159,Hendrin,Mpumalanga,35,0.017116197255728
2161,Hydra ,Karoo,35,0.0037902397047281738
2164,Juno P,Cape,35,-0.006829349816627111
2165,Juno W,Cape,35,-0.006525795925342145
2166,Kendal ,Mpumalanga,35,0.0174334809580169
2167,Koeberg,Cape,35,-0.006371513845893151
2168,Komati P,Mpumalanga,35,0.029678194830868452
2169,Kriel P,Mpumalanga,35,0.0215995644757975
2170,Kronos,Karoo,35,0.003461315809436739
2173,Majuba ,Mpumalanga,35,0.011338894793699818
2174,Matimb,Waterburg,35,0.03227975926466967
2175,Matimba,Waterburg,35,0.0320129140738604
2176,Matla P,Mpumalanga,35,0.01905131756258707
2177,Medupi ,Waterburg,35,0.024695420696698556
2178,Mulder,Cape,35,-0.013906306039539332
2180,Olien ,Karoo,35,0.003689679629648036
2182,Paulput,Cape,35,0.028108824249615222
2184,Perseu,Vaal,35,0.007843402608446905
2187,Poseid,Cape,35,9.247152477721978e-05
2189,Ressan,Mpumalanga,35,-0.000420924577298875
2192,Tabor ,Mpumalanga,35,0.011775048128590093
